trackName,artistName,msPlayed
Chi Chi (feat. Chris Brown),Trey Songz,5698
16 Hours,Higher Brothers,5674
California Girls (NoMBe vs. Sonny Alven),NoMBe,5637
Circles,NERO,5634
Imported (with 6LACK),Jessie Reyez,5633
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,5626
Momma Told Me,EARTHGANG,5625
Loaded Gun,6LACK,5624
Fight The Power,Public Enemy,5615
Pemex,Shakewell,5613
Falcon (feat. Raury),Jaden,5580
Daddi,Cherry Glazerr,5566
Respect,Aretha Franklin,5560
My Thoughts On Neogaf Dying,JPEGMAFIA,5557
Depression & Obsession,XXXTENTACION,5548
UMI Says,Mos Def,5547
The Cruel Millennial,King Gizzard & The Lizard Wizard,5546
Save the Children,Joey Bada$$,5543
Remember You (feat. Blackbear),G-Eazy,5539
Extremely Blessed,2 Chainz,5533
BUTCHER OF THE WORLD,Lingua Ignota,5524
Always and Forever,Heatwave,5511
"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire",Queens of the Stone Age,5508
Things I Brought,UnoTheActivist,5493
El Ultimo Adiós - Varios Artistas Version,Ricky Martin,5483
Me Tienes Feat. Nas,Black Thought,5449
Right Thurr,Chingy,5440
I Don't Mind - Live At The Apollo Theater/1962,James Brown,5440
Tru Master,Pete Rock,5436
Konnichiwa,Skepta,5435
Digital Dash,Drake,5428
Wasted,Dreezy,5412
FALLEN Part 2,Jaden,5410
She Was Mine (feat. Jesse Barrera),AJ Rafael,5410
11 Minutes (feat. Travis Barker) - Kayzo Remix,YUNGBLUD,5407
Sweet Mickey,Armand Hammer,5404
Pools,NIKI,5400
Unchained (The Payback / Untouchable),James Brown,5400
Erase Your Social,Lil Uzi Vert,5394
Jazz,Mick Jenkins,5388
"Sometimes You're the Hammer, Sometimes You're the Nail",A Day To Remember,5387
Used To,Sabrina Claudio,5383
Amazing,Kanye West,5377
"All of Me (feat. Logic, ROZES)",Big Gigantic,5375
SLAY (feat. Quavo),YG,5374
The Real Song For The Deaf,Queens of the Stone Age,5371
Aux Cord,Big K.R.I.T.,5367
Juveniles (feat. YBN Nahmir),Wifisfuneral,5355
Tell Me Why I'm Waiting,Timmies,5352
Walk Man,Tiny Meat Gang,5350
Niggaz Know,J. Cole,5333
Lit (feat. A$AP Ferg),Octavian,5330
Elevators (Me & You),OutKast,5329
Come Up And Get Me,Death Grips,5320
When I Look at You,Amo Amo,5320
I'm a Mess,Bebe Rexha,5313
Yesterday,Kenny G,5310
Shit Happens,Tierra Whack,5310
Scripture,6LACK,5307
This Way,Khalid,5301
Adorn,Miguel,5297
DJ Snitch Bitch Interlude,JPEGMAFIA,5295
My Heroine,Silverstein,5294
Red Water,Earl Sweatshirt,5291
T N Biscuits,slowthai,5275
Bad Bad Whiskey,Home Brew,5273
Blank Face,ScHoolboy Q,5271
High (& Dua Lipa),Whethan,5263
Post Malone (feat. RANI),Sam Feldt,5260
Bleed It Out,Linkin Park,5244
"ALONE, PART 3",XXXTENTACION,5240
Where's Jermaine? (Skit),J. Cole,5238
There's Nothing Holdin' Me Back,Shawn Mendes,5224
I Try,Trippie Redd,5221
Tokyo Goons,Lil House Phone,5221
Get Lost,IceJJFish,5220
Where the Lines Overlap,Paramore,5215
"Gonna Love Me (feat. Ghostface Killah, Method Man & Raekwon) - Remix",Teyana Taylor,5201
Gave Your Love Away,Majid Jordan,5200
Zombies,Childish Gambino,5198
All In (feat. Polo G & G Herbo),Clever,5192
Likes,Yuna,5191
When I'm Gone,Jasiah,5191
Mile High,Raquel Rodriguez,5190
Stronger,Kanye West,5190
Particle Arts,Virtual Self,5188
With You,Noname,5187
누군가 필요해 I Need Somebody,DAY6,5182
Money Bags (feat. MadeinTYO & 24hrs),Salma Slims,5182
Good Girls Go Bad (feat. Leighton Meester),Cobra Starship,5180
Something Just Like This,The Chainsmokers,5180
You're Beautiful,Kenny G,5180
Lead Me Back,San Holo,5170
Still into You,Paramore,5167
Call You (feat. Nasri of MAGIC!),Cash Cash,5165
Loosing Interest,Timmies,5164
No Mercy (feat. The-Dream),T.I.,5155
How Do You Sleep? - Radio Edit Remix,Jesse McCartney,5148
Just What I Am,Kid Cudi,5147
500 Benz,Joey Bada$$,5147
Right Now,Nick Jonas,5145
sweetener,Ariana Grande,5144
Act a Fool,Rick Ross,5139
Poppin,Rico Nasty,5137
RUN (feat. Chaz Bundick & ScHoolboy Q),"Tyler, The Creator",5135
Comfortably Numb,Pink Floyd,5133
Planet U,Mereba,5132
Music To My Ears (feat. Tory Lanez),Keys N Krates,5130
Hot Fun in the Summertime,Sly & The Family Stone,5130
Treat You Better,RÜFÜS DU SOL,5126
Breakfast (feat. A$AP Rocky),Jaden,5120
Psycho Pass,Xavier Wulf,5100
Dispatch (feat. DaBaby),Young Nudy,5098
Way Up,Jaden,5096
Who Knew,Lil Dicky,5090
Green Mile,SZA,5082
Stress Fracture (feat. Mikahl Anthony),Mick Jenkins,5079
Lost Lately,San Holo,5072
Trash,Death Grips,5070
Pjanoo - Radio Edit,Eric Prydz,5065
SELF MADE,Lil Yachty,5064
i loved you first,joan,5062
Feel This Moment (feat. Christina Aguilera),Pitbull,5061
Like That,NGHTMRE,5061
Anti-Chips (feat. Jpegmafia & Elon),Abdu Ali,5058
GHOST,Jaden,5047
St. Tropez,J. Cole,5041
No More Talk,T.I.,5030
Night Train - Live At The Apollo Theater/1962,James Brown,5030
90210 (feat. G-Eazy),blackbear,5028
Tired/Reflections,Boogie,5002
Con Altura,ROSALÍA,5000
FAITHFUL SERVANT FRIEND OF CHRIST,Lingua Ignota,4999
Stay With Me,ayokay,4991
I'm Sleepin' In,King Gizzard & The Lizard Wizard,4990
Jesus Walks,Kanye West,4982
Have Some Love,Childish Gambino,4978
ODD Front,LOOΠΔ / ODD EYE CIRCLE,4976
Cold War,Cautious Clay,4966
All I Want Is You (feat. J. Cole),Miguel,4964
Layup,Big K.R.I.T.,4960
Let Nas Down,J. Cole,4960
Tell Me What I Don't Know,Danny Brown,4957
Good To Ya,King Combs,4952
MIAMI TOO MUCH,KEY!,4949
Banded Up (feat. XXXTENTACION),Ronny J,4948
Hallelujah,Paramore,4946
DEEPER THAN RAP,YG,4942
Rapture,Koffee,4942
One Man Can Change The World,Big Sean,4937
bad guy,Billie Eilish,4934
RUN IT BACK!,Craig Xen,4922
in my head,Ariana Grande,4921
2005 Matrix (Intro),Tabby,4914
Levitate,Twenty One Pilots,4901
College Drop,Sage The Gemini,4893
Gain Clout,Young Thug,4882
Curve (feat. The Weeknd),Gucci Mane,4881
Cruz,DaniLeigh,4880
Tesla,Flying Lotus,4880
It Ends Tonight,The All-American Rejects,4877
Swizz Beatz,Young Thug,4875
Pop Out (feat. Lil Tjay),Polo G,4868
No Lo Trates,Pitbull,4862
Lost Someone - Live At The Apollo Theater/1962,James Brown,4860
LIKE THIS,Jack Harlow,4852
Close To You,Frank Ocean,4850
Neon Guts (feat. Pharrell Williams),Lil Uzi Vert,4844
Eden 2.0,NoMBe,4842
Carpoolin',SOB X RBE,4840
I'm The Plug,Drake,4831
In Too Deep,Sum 41,4816
Hate Me (with Juice WRLD),Ellie Goulding,4806
Fire & Desire,Drake,4804
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,4795
Play This On A Mountain At Sunset,Jaden,4790
south dakota,Tabby,4784
Places,Shlohmo,4780
Pay No Mind - Live Version,Madeon,4774
Lose It,Atreyu,4750
Fall Into The Sky,Zedd,4750
Danny Nedelko,IDLES,4736
Lost Lately (pure alternative version),San Holo,4733
Suicidal Android (feat. Jpegmafia & Pale Spring),Drew Scott,4725
Can't Happen Here,Atreyu,4715
Gotta Broken Heart Again,Prince,4714
ROBOTS,EARTHGANG,4710
Dial Up,Childish Gambino,4709
Found You,Kasbo,4700
Riot,Jaden,4699
We (feat. CeeLo Green),Mac Miller,4693
Old niggas,YBN Cordae,4685
RUNNIN',Sik-K,4682
Dangerous (feat. Kid Cudi),ScHoolboy Q,4671
That's All She Wrote (feat. Eminem),T.I.,4670
Death Wish,MF DOOM,4640
Dressed Like Rappers,Isaiah Rashad,4639
Born To Be Yours,Kygo,4636
Fully Automatic Stick,Thouxanbanfauni,4620
I Always Wanna Die (Sometimes),The 1975,4616
SUMMER,The Carters,4610
So Good At Being in Trouble,Unknown Mortal Orchestra,4607
Lost (feat. Chelsea Jade),Jai Wolf,4607
Good Guy,Frank Ocean,4594
street lights,killedmyself,4580
Switch Lanes,Tkay Maidza,4576
NoEyeInTeam,Childish Major,4568
How Can U Sleep (feat. Lil Dicky & The Game),Brain,4567
Lord (feat. Bone Thugs-n-Harmony),A$AP Ferg,4563
Glory Bridge (feat. A Boogie Wit da Hoodie),Chief Keef,4560
Reverse (feat. G-Eazy),Vic Mensa,4557
Millionaire (feat. Nelly) - Alan Walker Remix,Cash Cash,4557
High Voltage (feat. Tyga),Nef The Pharaoh,4557
Champion (feat. Travis Scott),NAV,4554
Racks In The Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,4544
Life Is Life,Kirin J Callinan,4540
Daylight,Matt and Kim,4540
High School,UMI,4537
Slide Show (feat. John Legend),T.I.,4530
Civil War,Russ,4529
Hell (feat. Santigold),A$AP Rocky,4527
Church (feat. EARTHGANG),Samm Henshaw,4527
Missin You Crazy,Russ,4522
Goblin,"Tyler, The Creator",4518
When I Grow Up,NF,4515
No Drug Like Me,Carly Rae Jepsen,4515
No Words,Big Wild,4514
Messages,Mike Vargas,4513
LA CANCIÓN,J Balvin,4500
Elevate,Drake,4498
Shiver Shiver,WALK THE MOON,4496
Taking Flight,DROELOE,4495
Location Unknown ◐ - Brooklyn Session,HONNE,4493
Diamonds From Sierra Leone - Bonus Track,Kanye West,4476
Whoa,Chief Keef,4470
A Cappella,Daniel Caesar,4470
Show Me,Akacia,4470
Applause,Mike Vargas,4468
Superbug,King Gizzard & The Lizard Wizard,4464
Hashtag (feat. Jelly Roll),The Game,4455
Change Locations,Drake,4448
Bird Flu,M.I.A.,4446
Ipanema,Still Woozy,4445
Better Not (with Wafia),Louis The Child,4438
Stay Safe,Lou The Human,4434
ISOU,SHAED,4430
All These Things I Hate (Revolve Around Me),Bullet For My Valentine,4411
Playa Grande,Sofi Tukker,4404
Nigga Wake Up,EARTHGANG,4398
Sober Up,AJR,4388
What's Best for You,Trey Songz,4378
Heart,Omar Apollo,4377
All You Had To Do Was Stay,Taylor Swift,4372
Reckless,Arin Ray,4371
Plastic Flower People,G Jones,4360
Manic Monday,Prince,4360
All About You,Jeremih,4358
Hard In The Paint (Waka Flocka),DJ Rell,4358
Mind Fuck (feat. J.I.D.),Da$H,4357
Easy,DaniLeigh,4340
City Song,Daughters,4337
Barcelona,Mick Jenkins,4335
Forever Young,Lil Yachty,4330
A Song About Being Sad,Rex Orange County,4330
Downward Spiral,Danny Brown,4328
Target,YBN Cordae,4328
Welcome To The World (feat. Kanye West & Kid Cudi),T.I.,4322
C'est bien mieux comme ça,Soha,4274
Gangsterlove,Alice Francis,4273
"I Was On The Block (feat. Valee, Boogie)",YG,4266
Falling (feat. Malika),Snakehips,4264
2 MUCH (feat. 24hrs) (feat. 24hrs),Flosstradamus,4260
Swerve... the reeping of all that is worthwhile (Noir not withstanding),Shabazz Palaces,4258
Seasons (with Sjava & Reason),Mozzy,4257
Disrespectful,Blueface,4250
Tookie Knows II,ScHoolboy Q,4248
Skydive,Boogie,4241
Break the Law,Mac Miller,4239
Freaky,Tory Lanez,4232
BYF,A$AP Mob,4200
Found A Good One (Single No More),Chance the Rapper,4198
1st of Tha Month,Bone Thugs-N-Harmony,4195
Who Run It,Three 6 Mafia,4180
PLAYING WITH FIRE,BLACKPINK,4180
You,Snoh Aalegra,4169
You're Not Good Enough,Blood Orange,4169
Star of the Show (feat. Chevy Woods),Wiz Khalifa,4162
Best Me,Sylvan LaCue,4149
Choppa Go Blocka Blocka,Ambjaay,4137
Trap (feat. Lil Baby),SAINt JHN,4133
YG Be Safe,YG,4120
Water (feat. Lil Baby),ScHoolboy Q,4107
Hold On,The Internet,4100
GOOD MORNING AMERIKKKA,Joey Bada$$,4100
Omertà,Drake,4091
Haute (feat. J Balvin & Chris Brown),Tyga,4080
Crying Over You ◐,HONNE,4068
Naughty,King Combs,4066
The Half,DJ Snake,4064
Pure Water (with Migos),Mustard,4060
Turning - Flume Remix,Collarbones,4056
2PAC,BROCKHAMPTON,4053
Too Gone (feat. Khalid),Rich The Kid,4052
Garfield,cupcakKe,4051
Just Like Me,Summer Walker,4037
1UP (feat. Profit Dinero),T-Pain,4034
Black Folk,ScHoolboy Q,4030
Take That,1TakeQuan,4023
Youth,Daughter,4019
Oceans V2,Felly,4012
untitled 04 | 08.14.2014.,Kendrick Lamar,4011
untitled 06 | 06.30.2014.,Kendrick Lamar,4011
Venom,Ghostemane,4011
Herb Shuttles,The Underachievers,4010
Breaking News (feat. RAYE) - Westend Remix,Louis The Child,4010
Dark Horse,Katy Perry,4008
30 for 30 Freestyle,Drake,3995
Surprise Party (feat. Blackbear),Hoodie Allen,3992
Ready (feat. Gunna),Lil Baby,3990
Beats Knockin (feat. Fly Boi Keno),Jack Ü,3970
Bad Guy,21 Savage,3965
Opera,D Savage,3965
Jet Fuel,Mac Miller,3964
Take Me to Church,Hozier,3956
Tumblr Girls (feat. Christoph Andersson),G-Eazy,3950
Alaska,YBN Cordae,3941
Notice Me,Migos,3940
A Calabasas Freestyle,Jaden,3940
Organic Pimping (feat. Dreebo),Larry June,3930
Dance To The Medley:,Sly & The Family Stone,3930
Distant Love,Abhi//Dijon,3928
No Place,RÜFÜS DU SOL,3928
on the rocks,Mereba,3918
European Son,The Velvet Underground,3910
Into the Night,Xiu Xiu,3898
Hi Wendy!,XXXTENTACION,3892
Signing Off,Trippie Redd,3891
I'm Still,Juice WRLD,3890
1-800-273-8255,Logic,3888
No Such Thing,John Mayer,3886
G Walk (with Chris Brown),Lil Mosey,3882
Solar Return,Kota the Friend,3880
Wya?,Wifisfuneral,3870
Dayum,JPEGMAFIA,3841
Finer Things,MED,3826
So High,Doja Cat,3825
Without You (feat. Rapsody),Anderson .Paak,3814
Your Body Is a Wonderland,John Mayer,3806
Da Real HoodBabies (feat. Lil Baby) - Remix,Lil Gotit,3802
No Diggity,Nick Murphy / Chet Faker,3792
Nun Major,Shoreline Mafia,3790
Why Georgia,John Mayer,3785
In Tune (& Metro Boomin),Big Sean,3773
(silent track),Atlas Fret,3765
1985 - Intro to “The Fall Off”,J. Cole,3765
Lily,Alan Walker,3761
Ghost - Remix,Jaden,3752
Think - Live At The Apollo Theater/1962/Single Mix,James Brown,3750
Pharsyde (feat. Joe Fox),A$AP Rocky,3742
Toast,Koffee,3725
Next In Line,WALK THE MOON,3720
Unholy,Miley Cyrus,3719
Pills,Joji,3718
Waiting Room,Rex Orange County,3715
The Black Angel's Death Song,The Velvet Underground,3710
Lion,Hollywood Undead,3710
Go Flex,Post Malone,3700
Willie Nelson - remake take 1,Miles Davis,3700
Oh,Lil Raven,3700
Beauty And A Beat,Justin Bieber,3698
I Was Sad Last Night I'm OK Now,tobi lou,3686
More Than This,One Direction,3686
Uglier,$uicideBoy$,3672
Someone That You Love,Jarreau Vandal,3671
How Much A Dollar Cost,Kendrick Lamar,3670
Lover,Taylor Swift,3667
Nasty (Who Dat) (feat. Migos),A$AP Ferg,3660
The Thrill,NERO,3650
Dicko Mode,DJ Splash Drip,3640
"Shadow Man (feat. Phoelix, Smino & Saba)",Noname,3640
The Message,M.I.A.,3640
We Have Time,Sabrina Claudio,3622
Instagram,Dimitri Vegas & Like Mike,3619
4L,21 Savage,3614
Vacation (feat. Joey Bada$$),Flatbush Zombies,3610
2nd Time,For the Kids,3610
Heater,Flume,3603
Ride Out,ScHoolboy Q,3596
Sk8er Boi,Avril Lavigne,3575
Claymation (feat. Vinny Radio) [Bonus Track],Mac Miller,3574
BOSS,The Carters,3574
I Ain't Got Nobody (For Real),Sly & The Family Stone,3570
Skywalker,Denzel Curry,3552
Pain Enchantment,Pissgrave,3544
Ain't No Take-Backs,EARTHGANG,3536
These Walls,Kendrick Lamar,3530
Wya? (feat. Ugly God) - Remix,Wifisfuneral,3527
Somebody Else,Jaden,3526
LAMB TALK,Quavo,3517
But Then What - Single Edit,Swain,3513
I Thank U,Future,3513
The 1975,The 1975,3493
Neva Missa Lost,Future,3493
Bamboo Banga,M.I.A.,3488
Yah Mean,Playboi Carti,3486
"New Hawaii (Feat. DRAM, Tony Velour & Dylan Brady)",Injury Reserve,3482
She Used to Be Bad,Thouxanbanfauni,3481
Seasons (feat. Khalid),6LACK,3478
Sabali,Amadou & Mariam,3470
Grave,Summer Walker,3460
The City (with Quinn XCII),Louis The Child,3455
Roaches,Maxo Kream,3450
"2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)","Tyler, The Creator",3443
Ronnie Drake (feat. SZA),Isaiah Rashad,3439
Not Ok,Kygo,3422
I'd Rather Be with You,Bootsy Collins,3418
One of Those Girls,Avril Lavigne,3413
Here With Me,Marshmello,3390
Worth It,YK Osiris,3384
He Got Game,Public Enemy,3371
How Could an Angel Break My Heart (with Toni Braxton),Kenny G,3370
Late Nite Tip,Three 6 Mafia,3340
Omnis,Ghostemane,3335
Demolition 1 + 2,KEY!,3334
Mo Money Mo Problems - 2014 Remaster,The Notorious B.I.G.,3327
Cyboogie,King Gizzard & The Lizard Wizard,3326
Diddy Bop (feat. Cam O'bi & Raury),Noname,3326
Side 2 Side - feat. Bow Wow & Project Pat - Explicit,Three 6 Mafia,3320
COPYCAT - Sofi Tukker Remix,Billie Eilish,3307
Mama,Danny bones,3301
Window,Joji,3299
Silence - Illenium Remix,Marshmello,3290
Take on Me,a-ha,3288
Gettin' It,Too $hort,3283
Blue Lights,Jorja Smith,3280
Juggin',Lute,3258
Lord Knows,Drake,3255
ES Tales,Jay Rock,3254
tomorrow tonight,Loote,3251
Njoy,Snoh Aalegra,3246
#1 Stunna,$uicideBoy$,3244
Negative Energy,Trippie Redd,3243
Higher Love,Kygo,3234
Symmetry,Saba,3233
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,3233
Drippin' (feat. Chris Brown),Rich The Kid,3225
Germs,JPEGMAFIA,3220
Tribute,Tenacious D,3220
Land Of The Free,The Killers,3203
Terrified,Childish Gambino,3191
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,3189
Emergency,Paramore,3181
Retrograde,James Blake,3168
On That Bitch,Kid Trunks,3158
We Got The Beat,The Go-Go's,3157
BLOOD.,Kendrick Lamar,3148
Crawl Outta Love - The Glitch Mob Remix,ILLENIUM,3142
I. Flight of the Navigator,Childish Gambino,3140
Addicted To A Memory,Zedd,3127
Kids See Ghosts,KIDS SEE GHOSTS,3125
Rocket Ship,Future,3120
Trouble,Omar Apollo,3112
Something Good Can Work,Two Door Cinema Club,3111
nursery,bbno$,3100
Don't Go - Original Mix,Justin Martin,3079
Day Of The Dead,Hollywood Undead,3072
Levels - Original Version,Avicii,3061
The Choreographer,Action Bronson,3059
Pop My Shit,Lil Gotit,3057
Die Young,Roddy Ricch,3054
Right Here Right Now,DPR LIVE,3051
Dimple,BTS,3040
Feel It All Around,Washed Out,3040
Days in The East,Drake,3039
Simulation,Tkay Maidza,3036
Never Enough,Rex Orange County,3020
Yellow,Aminé,3019
Glide,Hoodboi,3017
Rasputin,Boney M.,3008
Mars (feat. Lil Uzi Vert),Maxo Kream,3003
Hyperparadise - Flume Mixtape Version,Flume,3001
Love Can Be...,Vince Staples,2996
HONEST ENOUGH,Cautious Clay,2994
Do the Math,Ambjaay,2992
"Circles (feat. Q-Tip, Eric Bellinger & Sha Sha)",The Game,2990
Crush A Lot,Lil Baby,2986
92 Explorer,Post Malone,2986
"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",Sofi Tukker,2981
Hooch,Warhol.SS,2980
Waterboy,tobi lou,2974
BROWN SKIN GIRL,Blue Ivy,2955
Wasted,Salma Slims,2954
Rainy Days (feat. Eminem),Boogie,2954
No Days Off,Armand Hammer,2952
Silent Track,Robert Earl Keen,2952
Under Control,The Internet,2952
Never Home,CLOTHES,2951
Innocence,Avril Lavigne,2948
FLIP THE SWITCH (feat. Drake),Quavo,2946
California,Childish Gambino,2945
Starboy,The Weeknd,2939
"14,400 Minutes",Chance the Rapper,2930
4 Words (To Choke Upon),Bullet For My Valentine,2925
Find U Again (feat. Camila Cabello),Mark Ronson,2922
How To Draw / Petrichor,The 1975,2915
Heron Flow (feat. Julian Bell),Mick Jenkins,2914
"One More Round (feat. Meechy Darko, Erick The Architect & Nyck Caution)",Beast Coast,2914
ERA,Snakehips,2900
No Joke (feat. Ab Soul),Jay Rock,2900
Free Room (feat. Appleby),Ravyn Lenae,2896
Gucci Gang,Lil Pump,2886
Death By Numbers,Childish Gambino,2880
1000 Xans (feat. theMIND),Mick Jenkins,2880
Now & Forever,Drake,2877
Came Up,Flosstradamus,2870
Run It Up,Jose Guapo,2866
No Lie,2 Chainz,2865
Comin Out Strong,Future,2860
Gas Pedal,Sage The Gemini,2855
Learn How to Watch (feat. Mac Miller & MadeinTYO),Carnage,2846
I Luv the Valley OH!,Xiu Xiu,2846
Room to Fall,Marshmello,2844
Reverse (Ft. G-Eazy),Vic Mensa,2840
"Figures, a Reprise",Jessie Reyez,2840
Brand New Car,Action Bronson,2838
Shake That Monkey (feat. Lil' Jon & The EastSide Boyz),Too $hort,2834
Caroline (feat. Polo G),Calboy,2834
Act A Fool,Three 6 Mafia,2820
Body Party,Ciara,2813
"Living in America - From ""Rocky IV"" Soundtrack",James Brown,2810
Don't Hold Back,The Sleeping,2809
Let 'Em Burn,Freddie Gibbs,2806
Call Me Maybe,Carly Rae Jepsen,2805
BLACK BALLOONS | 13LACK 13ALLOONZ - Telescope Thieves Remix,Denzel Curry,2795
Fresh Out,Blu,2793
Lucky,Omar Apollo,2793
What Do You Mean?,Justin Bieber,2786
New Year,Warhol.SS,2784
The Night Me and Your Mama Met,Childish Gambino,2783
Wedding Crashers,Aminé,2782
Premonition (feat. Earthgang & Cam O’bi),Lute,2779
Rock with You - Single Version,Michael Jackson,2779
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2776
What It Takes,P-Lo,2776
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,2775
Drunk (feat. 6LACK),ScHoolboy Q,2770
Riot Van,Arctic Monkeys,2763
Pork And Beans,Weezer,2763
Cuz I Love You,Lizzo,2750
Glow (feat. 24hrs),Salma Slims,2746
Bernal Heights,Duckwrth,2744
Still,Maxo Kream,2732
Know Me,Marshmello,2730
Party Up,DMX,2726
Max B,A$AP Rocky,2725
Be Yourself,DaniLeigh,2720
Close Friends (Lil Baby & Gunna),Lil Baby,2712
Foreign Remix (feat. Justin Bieber),Trey Songz,2707
Fields of Scattered Bones,Pissgrave,2697
Guns,Quelle Chris,2684
Catching Feelings,Justin Bieber,2680
Brainwaves (feat. Vory),BRIDGE,2678
Say It (feat. Tove Lo) [Anna Lunoe Remix],Flume,2671
"Love, Don't Let Me Down",Shaun Martin,2667
Bowser,XXXTENTACION,2666
Dead Man's Tetris,Flying Lotus,2650
Today,Trippie Redd,2647
NO. 9,Playboi Carti,2646
"You're Gonna Go Far, Kid",The Offspring,2644
Status Symbol 3 (feat. Buddy),Nipsey Hussle,2642
Right on Time,Skrillex,2633
Runaway,Justin Love,2632
Bitch You Ain't Shit,The Game,2628
Price Tag,Jessie J,2616
Pull Up (feat. Lil Uzi Vert & YNW Melly),Lil Keed,2615
Kiss Kiss (feat. T-Pain),Chris Brown,2605
If I Tell You,Flipp Dinero,2599
Back in My Arms,Carlie Hanson,2596
Back Then,Injury Reserve,2590
Hold Up - Homecoming Live,Beyoncé,2583
Too Deep,Kehlani,2580
raindrops (an angel cried),Ariana Grande,2580
Overtime (feat. Sebastian Reynoso & KYLE),Carnage,2574
Angel - Lonely Prelude,ILLENIUM,2569
Can't Feel My Face,The Weeknd,2560
Up All Night,Drake,2560
The Phrase That Pays,The Academy Is...,2554
The Webs We Weave,Escape the Fate,2554
No Tellin',Drake,2546
Mr. Moustache - Remastered,Nirvana,2541
Talk,Kid Trunks,2534
Divinity - Commentary,Porter Robinson,2528
Salute Me,ALLBLACK,2524
Can You Get To That,Funkadelic,2521
American Idiot,Green Day,2507
You&I,UNI.T,2503
Hey Brother (Do Unto Others),The Family Daptone,2487
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2484
Complicated,Avril Lavigne,2484
This Is the House That Doubt Built,A Day To Remember,2484
The Payback,James Brown,2480
Love The Way You Lie,Eminem,2479
Apparently,J. Cole,2477
I Know,D Savage,2476
Omen,Disclosure,2446
Project Dreams,Marshmello,2441
End Of Discussion (feat. Lil Wayne),Rich The Kid,2439
Hollywood,Kota the Friend,2437
Wait 2.0,NoMBe,2430
Give It To Me - Album Version (Edited),Timbaland,2424
SnoopRX,DJ Harrison,2419
Trampoline,Kero Kero Bonito,2416
Step Up (feat. Dej Loaf & Sha Sha),The Game,2404
Make Me Feel,YBN Cordae,2390
Life From The PJ's Feat. Ghostface & Trife,Black Thought,2387
Epiklesis II,Deathspell Omega,2383
Welcome Home Son,Jet Age of Tomorrow,2382
breathin,Ariana Grande,2382
Like You,Tatiana Manaois,2379
Down Below,Roddy Ricch,2368
Never Really Over,Katy Perry,2361
Blank Marquee,Yuna,2352
Right Back (feat. A Boogie Wit Da Hoodie),Khalid,2337
Crack,slowthai,2314
Fast,Juice WRLD,2302
FWM,Lil Yachty,2297
Through Da Storm,Polo G,2297
Thank You,Kehlani,2293
Waves,Joey Bada$$,2289
Outstanding,MadeinTYO,2286
Coolie High,Camp Lo,2264
Money Mitch,Lil Uzi Vert,2262
Ice Tray,Quality Control,2242
Dancing In The Rain,Blu,2234
The Door,D'Angelo,2231
Grateful,Sylvan LaCue,2226
Thank You (Falettinme Be Mice Elf Agin) - single master,Sly & The Family Stone,2220
Chosen One (feat. Sonyae Elise),Anderson .Paak,2216
Zone 6 (Remix) (feat. Future & 6LACK),Young Nudy,2216
Lover Boy 88,88rising,2214
Loving Is Easy,Rex Orange County,2200
Ain't It Fun,Paramore,2200
BANG,NGHTMRE,2198
Do Me,Kim Petras,2195
"You Stay (feat. Meek Mill, J Balvin, Lil Baby & Jeremih)",DJ Khaled,2194
U Ain't Slime Enough (feat. Karlae & Duke),Young Thug,2186
Raining Blood,Slayer,2182
Cruel (feat. ZAYN),Snakehips,2171
I Don’t Even Know Why Though (Anna of the North remix),Alina Baraz,2171
Sparks Will Fly,J. Cole,2160
Nothing For Me Here,Dope,2159
Sex on Fire,Kings of Leon,2159
GRoCERIES,Chance the Rapper,2158
Run Wild,Thutmose,2146
Look Back at It,A Boogie Wit da Hoodie,2146
I Love Kanye,Kanye West,2141
We Found Love,Rihanna,2140
Any Way You Want It,Journey,2136
An Evidence Of Time - Claude VonStroke Remix,Rodriguez Jr.,2108
Sunny Nights,LeRoyce,2103
Anthem for the Unwanted,New Found Glory,2103
Ignition - Remix,R. Kelly,2102
BLACK BALLOONS | 13LACK 13ALLOONZ - Manuvers Remix,Denzel Curry,2096
M.O.B.,Tkay Maidza,2096
I Miss You,blink-182,2089
All Downhill From Here,New Found Glory,2066
Just Sayin/I Tried,The Internet,2055
Bad for You (feat. Nicki Minaj),Meek Mill,2050
monster,21 Savage,2045
1985,Bowling For Soup,2043
Pain Away,YBN Nahmir,2039
I Been On - Homecoming Live Bonus Track,Beyoncé,2033
Wasted,Tiësto,2028
Poem (Shhh),Colde,2023
Buddy Holly,Weezer,2020
BACK ON MY SH*T,Jaden,2020
Take Me Out,Franz Ferdinand,2020
North Circular,Real Lies,2019
